label,contrast_0,contrast_45,contrast_90,contrast_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135
cataract,26.66204044117646,33.85703960015378,17.01516544117646,36.546651287966185,0.8499472414514297,0.8441102184305235,0.8768409799940458,0.808347606014019,0.5124878175491454,0.5097473352483857,0.5140795399674016,0.5093357242528405,8.134730298511865,8.125640846224545,8.172705174410964,8.11504502997616
cataract,20.323161764705873,29.74185313341026,14.518596813725452,28.084982698962,0.8484774563221811,0.7991415839338443,0.8772165134182617,0.8553869111808625,0.5112335620687475,0.5082762977944808,0.5127390781246994,0.5085750855032699,8.070106297363365,8.052397035236492,8.09289805522587,8.058907719749703
cataract,28.314338235294134,36.92845828527491,18.537362132352968,38.92559784698186,0.8364147564223254,0.831270288503273,0.8613746457984999,0.7867314899714567,0.44624427216315127,0.44467708458179245,0.45029469426310664,0.44412522150180794,10.0290076538136,10.021898423738847,10.070949416332889,10.01438734154931
cataract,10.148866421568634,17.8563936947328,7.552481617647064,8.923798539023442,0.8234208212347961,0.8034642687013152,0.873399691816886,0.7954978449111145,0.49842314052194037,0.49545548982123044,0.5005220525303147,0.49511023357487366,8.712102382604735,8.702061767840199,8.722263042509285,8.737046643757663
cataract,30.36832107843141,33.15798539023448,12.399295343137249,33.78872741253364,0.8076086563831109,0.7823056578672214,0.8569771324053814,0.7865741013811072,0.4979310084685156,0.4947846538851391,0.5001762107207128,0.49469624015390823,8.949439605495478,8.959318545203965,9.019552724373225,8.95685543628658
cataract,17.5365808823529,23.031080353710173,12.120373774509789,26.455517108804305,0.7986437040159271,0.7779603877928098,0.8345373183612799,0.7635246209522144,0.4765709701015132,0.4742518789195436,0.47898559044398165,0.47407326096006347,9.1271686818942,9.126577933218545,9.148265123677428,9.113409726908078
cataract,36.998774509803944,47.66037677816229,22.779013480392166,49.86645136485969,0.7424781583210833,0.712853517400173,0.7811502115170366,0.719372176744155,0.4782629609934791,0.4761643220649473,0.48130694558858184,0.4761760690543724,9.270341139730863,9.250493093853718,9.325584151103378,9.241990110844872
cataract,56.92218137254893,68.75297193387159,34.87564338235295,74.63003460207607,0.7403298034097809,0.7114176230841327,0.7951299602176198,0.7177972650256865,0.47012532784862954,0.4675201822047573,0.47325875909982024,0.467682886450666,9.741357692417301,9.717610665776363,9.826704509704301,9.695025788394108
cataract,5.517064950980393,7.9533410226835874,2.882812500000006,6.302591311034222,0.7822098375004627,0.7554946864008727,0.8166317410036277,0.7487881856994981,0.5037610000256182,0.5008408826341291,0.5052522024820578,0.500642361769339,8.409959619320475,8.42015438670543,8.420281438175191,8.426627588230055
cataract,39.33979779411764,48.92978085351789,31.124402573529416,50.6484736639754,0.7265590260638469,0.6920753637420825,0.7626294120359332,0.6944446117095793,0.3544434749847216,0.3498011569614509,0.3577235195048346,0.3497095621775876,13.778994581074338,13.781564754860408,13.835702751412102,13.775493970553347
cataract,28.295955882353027,38.915893886966515,17.456525735294125,37.92267589388695,0.7254722783860434,0.6975351570558423,0.7832641787412018,0.7115912707431185,0.478723825811019,0.4765376058297877,0.48109305514513667,0.4764371040427344,8.895857419340452,8.875225479664554,8.937784335175872,8.87905545585831
cataract,19.527236519607854,28.62452902729721,10.809987745098061,20.497316416762764,0.7787625146453718,0.7528539453343698,0.8324159538974929,0.7595441078910516,0.5020864525730829,0.4992182972926025,0.5038393959038958,0.4990841644550632,8.301740471836762,8.285538895352333,8.335894554185334,8.317406079639452
cataract,19.132138480392165,29.691410995770845,14.021017156862753,24.199369473279532,0.7263467779433972,0.6956593462602467,0.7635553573857266,0.701145748290833,0.5012647756455598,0.4982763277953627,0.5029267667602981,0.49825528668876934,8.365646137871915,8.343708654322247,8.385698284246214,8.365272197153388
cataract,35.49476102941189,49.453748558246836,23.649785539215774,47.82382160707415,0.7323546238252494,0.703851238350434,0.7681040049800811,0.7036944222919089,0.4910108053328431,0.4881540463656458,0.4924997841219628,0.488042202501986,8.679254284050593,8.645032486958371,8.725079438483236,8.651343377982139
cataract,27.419638480392223,36.76296808919651,16.787162990196084,37.941622452902784,0.7874784395642964,0.743936307446744,0.825646618970668,0.7763822230794104,0.48287652361293226,0.48019925070343716,0.4847108100240257,0.48016847146426467,8.858676344452777,8.842691965758977,8.89965983831049,8.838147953548388
cataract,21.006924019607872,25.69427143406388,9.94399509803923,25.133933102652854,0.7855400025569714,0.7725691939857335,0.851061464488658,0.762543130764272,0.5038724449698432,0.5010524564792775,0.5058136683042108,0.5008739002145352,8.298862628617325,8.299894331958157,8.34222176252495,8.302092193814246
cataract,11.124479166666664,16.13130334486736,7.087928921568635,13.821668589004243,0.7531382909019912,0.7260675442398641,0.7997910263211607,0.7288671977533883,0.512211780545812,0.5092739111799645,0.5140518692200221,0.5092279562592857,8.31071882076812,8.310507842666944,8.32663509209408,8.31962192170521
cataract,21.270618872549008,26.617424067666313,10.003982843137264,25.10757400999619,0.7962780811880047,0.7807039568974914,0.8628933492899873,0.7783856961174797,0.5024472472801523,0.4996530731536782,0.5044049357562193,0.49951550997530125,8.30202310033673,8.300487016615874,8.346180643038867,8.306409229795264
cataract,14.614154411764707,18.665651672433697,8.588664215686292,20.563168012302995,0.8039669519887682,0.7836034217707072,0.8509918993197098,0.7785263144586365,0.5109561029021471,0.5081246452872658,0.5125974388835692,0.508053372989233,8.144731377611606,8.148141773705152,8.168419347576727,8.140676368048641
cataract,22.22977941176478,26.276232218377586,13.94267769607847,33.906251441753206,0.7134645731599778,0.6971713203434278,0.7638589932905173,0.6830345484394741,0.5020763121687638,0.49923807618014915,0.5035662850851663,0.49917969824255837,8.270950140503224,8.27464605804527,8.303386404421595,8.244758486282908
cataract,15.322549019607873,20.98943483275664,12.45560661764707,23.502006920415223,0.7698159323117149,0.7511727130332355,0.8121486079905422,0.7396969157185435,0.503021879034344,0.5001759966110695,0.5047077844754978,0.5000569187053739,8.374510899489842,8.371896015407064,8.385751401573682,8.362037180550237
cataract,5.112469362745099,7.832956555171092,3.927022058823532,6.811872356785855,0.7928050073196199,0.7709754147287372,0.8354236939251883,0.7647085308036954,0.5033358356626891,0.5004433514730036,0.505126221511351,0.5003273536201518,8.46591564493034,8.475045113911605,8.470565643962912,8.479053535968818
cataract,16.674540441176475,20.59844675124952,8.134987745098053,20.16163014225299,0.8040448776543143,0.7931821575516114,0.8553845965334346,0.7780306425844171,0.5117386212972249,0.5089513799466534,0.5135404280012495,0.5087787594837669,8.194504861898457,8.198454891432807,8.228116155966632,8.200175507985877
cataract,27.700765931372555,39.10492887351023,21.64598651960788,40.582145328719754,0.7255091277139304,0.7016613297770954,0.7560720783226986,0.7013344102193878,0.5113257533366907,0.5084079381496204,0.5128518821964814,0.5083966080611199,8.314133706883393,8.289113626617405,8.337990525411715,8.28328863423701
cataract,9.424938725490195,13.093671664744354,7.228737745098059,13.946143790849668,0.7323033020717167,0.7122893631743892,0.7824280549843722,0.7127434250743503,0.5026175140283352,0.49977301473248253,0.5043337237112817,0.49970397313436027,8.470937746818738,8.476483906592762,8.479550332795606,8.473138241682925
cataract,12.003645833333326,12.180392156862753,5.203615196078434,17.200676662821976,0.7502894142621719,0.7342307408575846,0.8139168134055916,0.7266166310809498,0.5009764154059073,0.498160691299907,0.5026354229782397,0.4980832605260762,8.290166487576512,8.308900745994366,8.316790072479215,8.289229972522575
cataract,12.5547487745098,16.818454440599794,7.810447303921584,16.974548250672818,0.7109319649903937,0.6937558542356943,0.7607782880920098,0.6857172005785641,0.5017444263525864,0.498944859458848,0.5033118061444317,0.49881876384567214,8.37185346862008,8.374773133128727,8.390446694761035,8.37416091299773
cataract,11.95986519607845,16.123613994617443,6.693719362745109,15.415209534794343,0.7163484306725383,0.6944552445076798,0.7621812114162335,0.6941176444941957,0.5014588439805059,0.49865703760098656,0.5029843560044243,0.4985503881079365,8.365769681587452,8.369151286297534,8.386396753600945,8.371928212395128
cataract,13.19898897058821,15.563675509419454,6.814613970588242,18.379084967320274,0.8359285053237671,0.8326870401371855,0.8849114295794891,0.8054811837447043,0.5114650107578143,0.5087698628098538,0.5131644412608446,0.5084823803077518,8.147332227027185,8.157404949526795,8.172426266756236,8.146330407000761
cataract,10.979289215686268,15.708389081122634,5.866421568627452,12.443460207612452,0.8553738679496207,0.8307245339899731,0.900982187520499,0.8454065103370658,0.513511991794653,0.5104685878532781,0.515439190503775,0.510579404658705,8.31108800377559,8.3120811812795,8.331237128840598,8.324957827206267
cataract,11.781219362745096,15.923660130718966,5.834099264705895,13.038062283737018,0.8075603503128064,0.792740590376358,0.8593912667614378,0.7820206860049442,0.5116567493672021,0.5088627245458842,0.5134548180494479,0.5087044955222244,8.194781516298962,8.197923499877675,8.218173733675444,8.209282340093818
cataract,6.299908088235312,8.964890426758961,3.9624387254902045,9.074909650134579,0.7795230215277404,0.759757300209382,0.8352662042751208,0.7539304084354934,0.5108849392345254,0.5081183469534373,0.5125104838302624,0.508029798034666,8.208895549045728,8.218060740245537,8.218078549103383,8.217628188299093
cataract,17.680147058823533,20.001507112648977,9.004381127450976,24.226312956555187,0.759534817184422,0.735053404243285,0.7973704042564866,0.7326245764462282,0.5118830458836406,0.508962628331911,0.5135160750472887,0.50880988075548,8.216002592832051,8.226214930460792,8.25018047734125,8.209558544765159
cataract,7.041666666666684,11.006689734717407,4.873958333333343,8.901222606689744,0.7611456596520269,0.7389875324101283,0.792949170291792,0.7265249789039492,0.5113846086162814,0.5085365134682583,0.5128612173586554,0.5083906779314831,8.22561236159959,8.229523925565104,8.234138772577563,8.237811880607174
cataract,28.886825980392167,43.958154555940006,28.454610906862776,45.17673202614383,0.6806805458127492,0.649966783731845,0.7132830424627232,0.6555194110190192,0.4182688531132127,0.4159472301100868,0.4224517921437629,0.4156751220998287,11.153077055034258,11.127355167744382,11.16495859931185,11.12283360524147
cataract,26.95425857843143,33.82013071895431,14.13906250000003,34.12958093041147,0.7403930554386893,0.7210524108713943,0.8019020995624926,0.7248992374738892,0.5007488282476441,0.4979211143003751,0.5023189606137883,0.4978547808973883,8.212908846455292,8.205379726302395,8.263063715897822,8.204167690951586
cataract,19.143688725490154,29.858731257208763,14.11642156862744,25.9429142637448,0.803865639632205,0.7574305127211778,0.831749173313669,0.7865713526278852,0.5017230338018619,0.4987414904837398,0.5031689156564174,0.4987990943358832,8.240732371464436,8.218258690561527,8.2603968611638,8.233587507673356
cataract,12.938786764705892,17.462053056516712,8.034650735294123,17.072079969242633,0.7095750681918807,0.6938167348884663,0.7621360152632009,0.6899950034409533,0.5110531054952996,0.5082581681867331,0.5126894759839011,0.5081792266852128,8.142608110991784,8.143974766177022,8.161902767742014,8.14551024278331
cataract,7.260079656862759,11.83369473279508,5.232751225490212,9.384882737408681,0.7247193166218688,0.702092949762227,0.7682116069717737,0.7050379729349853,0.5108283107335111,0.508010367380111,0.5123421547044835,0.5079631190334716,8.188889689251411,8.19030686771042,8.196861054400095,8.19994286806043
cataract,5.024540441176469,7.138362168396768,4.092493872549021,6.733687043444827,0.7848232782949778,0.7647354275683433,0.8287825958961396,0.7577322959193069,0.5128065354546985,0.5098221520774259,0.514610493288183,0.5097394809727567,8.287121778912498,8.298131698383132,8.290796674250698,8.299728504818795
cataract,6.556740196078427,9.462176086120731,5.348774509803936,9.711372549019597,0.7727943546911138,0.7488705275635724,0.8111253514359548,0.7434013048410839,0.5119488930113132,0.5090326812433352,0.5136128352751801,0.5089081033039548,8.28386544210498,8.291944212889465,8.288623624741787,8.29096186615258
cataract,13.165778186274503,18.775640138408296,9.91541053921569,14.453271818531354,0.8297637729496322,0.8071087233724854,0.8794614104917332,0.8065867866530503,0.5007606348435775,0.49767719588914056,0.5030767355432776,0.4974941410130154,8.83742297589214,8.835831783240648,8.850167606256173,8.852793521052643
cataract,52.363970588235354,68.1952172241445,34.20281862745099,67.48995001922351,0.7720206683963968,0.7388841545713727,0.8289699115043868,0.7454490565708254,0.4651035845614864,0.46275512206815167,0.46826597219930227,0.4627431565317023,9.51484488607636,9.475678012113658,9.585282037993096,9.478379519785857
cataract,34.03486519607845,45.49099577085736,24.797150735294093,48.020545943867766,0.819797934630272,0.7863422397298142,0.862998841898525,0.7951012275688459,0.4749513156105322,0.47262833650359826,0.47803808642312007,0.47259864881407937,9.404749773055244,9.382044232270887,9.440868137115192,9.372328237455296
cataract,41.58743872549028,54.89408688965797,27.034957107843226,55.888658208381386,0.7120257878832005,0.6882473213266442,0.7606475341449528,0.688761012564466,0.4649719255644132,0.46283410195022606,0.46744206239426517,0.46276140957494183,9.377415543822707,9.347760097599444,9.433715580322636,9.343962387664563
cataract,84.31735600490194,104.07086505190313,67.0440870098039,104.63258746635913,0.7837104181924514,0.7549598773681324,0.8504995258938526,0.7738290717389622,0.3197113992689707,0.31373777972325756,0.3233562665748872,0.31379455727063565,15.461430238514835,15.428757865218167,15.564064465069642,15.426778018181205
cataract,31.32328431372548,41.666328335255656,20.862239583333334,41.94625144175316,0.8402598532386394,0.8124439818517597,0.8799278892683366,0.8195957795828872,0.4653554645031124,0.4628289027072456,0.4680948050656697,0.462967474331553,9.699876033238692,9.682143384479614,9.740654344513475,9.681076699935248
cataract,32.48602941176474,38.71337178008457,20.41205575980392,44.39343329488663,0.8207372693696342,0.8145585207713262,0.8753822596226419,0.7932657678311783,0.46683779671405573,0.46461424421580266,0.4695360560691969,0.4640225645835724,9.78062693052575,9.778475889960607,9.827691788502328,9.75678112611186
cataract,7.13079044117646,9.602798923490974,4.443811274509808,9.181699346405233,0.8382157654022914,0.8095437690756209,0.8845675194858778,0.823264878536001,0.5039717389888753,0.5008730321042795,0.5061663896977792,0.5008734250795871,8.659154106175482,8.669912239174861,8.669709880582353,8.671567837481799
cataract,8.297028186274517,12.354663590926586,6.1841605392157035,11.321614763552498,0.7554206767621698,0.7321189820932515,0.7975772731505517,0.7337299517132831,0.5003519613291457,0.4974993311902428,0.5020155350894531,0.4974202209555854,8.392415826334943,8.396167817561674,8.400696595364359,8.400219717884475
cataract,8.958302696078443,11.380176855055748,4.150428921568633,10.85108804306039,0.7630652865506592,0.7316113169944936,0.8032555149077929,0.7374437933089696,0.5003758743519193,0.49738498440498774,0.5019536984401667,0.49734277844668473,8.482337818384293,8.49283393481495,8.501191312478158,8.494910320508462
cataract,8.009344362745107,9.995509419454065,3.7623468137254923,10.088612072279899,0.71859001882124,0.6961922338662543,0.773921982730887,0.6935203944452013,0.4992184545702476,0.4963722718617424,0.5008681648088462,0.49626139838635863,8.507334006190128,8.519236730082305,8.523908132728208,8.518873104158866
cataract,10.447150735294116,13.507327950788152,4.157291666666671,11.503913879277212,0.7623724676676835,0.7361607581781171,0.8151833118706202,0.7340254875751557,0.49888633959664924,0.4959159865449924,0.500650699566551,0.4958384673350249,8.579418918779513,8.587309061878225,8.603989833468953,8.59514150606112
cataract,15.355422794117649,19.963860053825456,13.908333333333324,24.329534794309865,0.8008389152265124,0.7722532074048355,0.8394882175441701,0.7777095730989256,0.5071924184709042,0.5038921007231238,0.5093739881090275,0.5039497373086905,8.589104779630945,8.590706715695799,8.594805224872262,8.573495373008814
cataract,11.2655024509804,12.638861976163035,7.049203431372555,16.597985390234523,0.7672204207554192,0.7498053591075884,0.824987931823046,0.7422636296746984,0.5014986818934583,0.498632776144052,0.5033195476432769,0.4985417196100138,8.340840025248445,8.354913817299664,8.357365429845856,8.339384249519457
cataract,9.770986519607845,13.146482122260693,5.612561274509818,12.483690888119977,0.7260241603958211,0.6971664184274379,0.7562839499882853,0.701737915646123,0.5019344061110118,0.49907804109938164,0.503388025315737,0.4990117742801521,8.34952071974448,8.355889898090108,8.365808287944315,8.358487917282794
cataract,32.40067401960791,36.39135717031907,17.86755514705885,47.352402921953065,0.6829030184228608,0.6588353402358986,0.7218440819855559,0.6635792488886985,0.4828164793370581,0.48056865475199045,0.48504374315764665,0.4804440357907071,8.972231822733299,8.977247337609004,9.028493227501032,8.934909394402554
cataract,10.766406250000019,12.076262975778551,6.6177696078431385,16.600153787004995,0.7514774286085459,0.7303922949025726,0.8046423688191708,0.7246730082948998,0.4818593549339961,0.4796439578566718,0.4844408124575481,0.4795953355290461,9.01280063492795,9.02808088332089,9.029011719660858,9.010608153759755
cataract,10.047886029411758,12.318738946559026,5.04669117647059,13.426651287966177,0.803093681369651,0.770656507803799,0.8358868940679025,0.7728182869280205,0.5008165827883707,0.49756910541850363,0.5025252603202854,0.4975343667681141,8.753962572339761,8.765418361737478,8.773533486646558,8.76107933329631
cataract,46.171507352941205,53.09154940407535,19.548314950980433,55.462329873125796,0.7039786912747061,0.6902750187877784,0.7768249720004032,0.6842742771277197,0.5024487011573647,0.4996271173844913,0.5042717656668718,0.4995305190290624,8.232151886230671,8.224516243921038,8.336488080407364,8.215217899769382
cataract,25.10456495098037,34.13594771241829,15.275275735294121,33.97216455209538,0.7762812002831094,0.7609818473939179,0.8431798002079752,0.7578840714343709,0.510829226491257,0.5080699829645126,0.5125382008229047,0.5079802968226557,8.108778514569508,8.092694019909306,8.147401289785446,8.093338073540524
cataract,11.629319852941174,15.900530565167246,6.59068627450981,13.728319876970414,0.7688151964780132,0.7496278649961774,0.8252179548798151,0.7443460772568367,0.5116944143336879,0.5088268212616635,0.5134707910762172,0.5087160033206481,8.217585893618764,8.220166987074949,8.237420930697361,8.228724693002917
cataract,23.54914215686277,33.244044598231454,21.862346813725463,38.19752402921958,0.7741057381843317,0.7448614311690289,0.8080664994314452,0.7478160048736643,0.48208657037940517,0.4795212320880122,0.48483114503239344,0.47944386359303437,9.323779991793558,9.307328584104376,9.330456865293678,9.288118166272703
cataract,23.596078431372522,24.899730872741284,10.065579044117646,31.082029988465948,0.7981812102737069,0.7746825822286182,0.8460511346999462,0.7812635558158489,0.48082690072393736,0.4784566619583434,0.4833353362766208,0.4784231256436199,8.985021524005646,9.000403606170543,9.037336798916924,8.976536967819015
cataract,6.378523284313742,12.161753171856995,8.574172794117652,11.377285659361783,0.8408258150338908,0.8208281500010424,0.8848928257878987,0.8138354536890657,0.5024340781274642,0.49927603182162944,0.5045139804144909,0.4992013634209673,8.866939152807955,8.864936429673804,8.858339601900699,8.86801138813084
cataract,9.693321078431369,12.26515955401769,3.9745404411764684,11.058915801614763,0.8367864604843236,0.8110563894104261,0.8864664335953241,0.8210319672401953,0.4994696187426163,0.4964682025611886,0.5013973354331828,0.49646354777217283,8.640916953989194,8.65105213948631,8.663250445576072,8.655766619978648
cataract,52.78685661764696,64.31441753171869,22.362147671568604,63.54662053056515,0.6456693135722672,0.6269030189167246,0.7250767893893444,0.6400112931416542,0.4790830244599051,0.47688371515258665,0.4818243653090804,0.4767349622116725,8.992829279247673,8.968880600143871,9.110462435088186,8.971848767697258
cataract,33.73949142156863,42.82500576701266,19.793290441176474,44.924444444444525,0.7011837624320778,0.6731486923472347,0.765444732577132,0.6855170076106184,0.464814025132215,0.4625556115669755,0.4674617427596512,0.462673467564796,9.375900019399698,9.362353150193313,9.42978099301844,9.354342612495156
cataract,7.645098039215714,11.508035371011161,3.8140012254902,8.59530949634756,0.7692711503268514,0.7377939298301683,0.8077217611689602,0.7423937924806208,0.5110704252158369,0.5082252050027137,0.5125434754527318,0.5081807771486361,8.176515463553702,8.180717214907236,8.191576003438534,8.192176284851836
cataract,14.04739583333335,17.866082276047685,6.788602941176475,16.32645905420994,0.7796522590585311,0.7595793985134645,0.8390344171386466,0.7608277857334855,0.5118241230991963,0.5089599065814445,0.5136678606542193,0.5089155841102435,8.150378178626728,8.154528526693433,8.178943465233282,8.160592023033072
cataract,13.617984068627463,18.11017301038065,7.8676776960784425,18.718523644752032,0.6943556415013533,0.6750749891826587,0.7390330157343217,0.6746917230525109,0.510620005424537,0.5078468803928251,0.5120916973067361,0.5077987593997786,8.127405645230535,8.12900796425759,8.150009178723174,8.12661480550464
cataract,17.423069852941143,18.03297193387161,8.80716911764706,26.6186851211073,0.7872658391109617,0.7789522960766371,0.8475548430545867,0.7609869252078961,0.5111709270353012,0.5084502512503677,0.5128931365208302,0.5082819078515523,8.164482700033766,8.181615328798332,8.198345597581724,8.147845278424498
cataract,14.198498774509813,15.743483275663225,6.454932598039242,18.7770549788543,0.8016145101270061,0.7839996055500534,0.8427097020970724,0.7675658125778091,0.5112137395343176,0.5084110512833871,0.5127919388318083,0.5082760700267401,8.163231775234017,8.176582443652165,8.193674251660518,8.164647354351672
cataract,10.817340686274498,11.309803921568633,4.439123774509812,14.038877354863526,0.777620092539197,0.7488967122173575,0.821443042621095,0.7522948375982998,0.5030791369408432,0.5000807061216676,0.504787103561219,0.5000173343507746,8.482416766049756,8.500442087566322,8.50743797010348,8.48972774320031
cataract,4.75805759803922,6.225082660515189,2.9142463235294156,5.952264513648593,0.8234990830398526,0.8010824915295537,0.86899113642771,0.7938576901919925,0.49913279324978393,0.49604359983046425,0.5012521908076193,0.4958562303029823,8.793823041563833,8.808491171756257,8.801039950682835,8.80955987774367
cataract,24.860845588235303,24.97559400230682,8.016023284313727,29.04827374086887,0.7984660979753402,0.7711207624943569,0.8486681029512853,0.7748351181205919,0.4963983908391017,0.4933222410710092,0.4981981406429882,0.49316416307196487,8.81485675570617,8.83482677067884,8.8804565226174,8.818953397075383
cataract,8.523774509803925,13.28067666282198,6.869975490196087,12.275801614763557,0.7481641608684722,0.7289765349823918,0.8001982199572332,0.7242157759664904,0.5026878329780847,0.49981387699218927,0.5043167031950283,0.4996994598294003,8.331927533116376,8.332723747217496,8.338406901465596,8.336663789021422
cataract,11.373100490196085,16.429619377162638,6.343933823529421,14.056409073433322,0.7743921174740467,0.7567753859446138,0.8309316885283673,0.7536374431878456,0.5108775932557682,0.5080920505924631,0.5124490476692384,0.5080251554896725,8.12459835995505,8.123995075100911,8.144360935041977,8.133327946380982
cataract,8.411611519607861,11.49711649365627,4.798437500000019,11.032341407151112,0.7696323547373073,0.7408891752456966,0.8186188396168081,0.7487808355767284,0.503612826708562,0.5006746977016018,0.5053849267550344,0.5006395867544803,8.486083418278357,8.493908761239572,8.50025758843908,8.49573346792017
cataract,21.99941789215686,20.281922337562484,9.608976715686275,31.133840830449806,0.7606945255572519,0.7490780431973878,0.8163284703901366,0.7242032164379739,0.5030620896036607,0.5001124696256849,0.5047865112003594,0.49990294128277,8.357311998501451,8.38355205748087,8.405930960502513,8.340936574695716
cataract,5.160171568627457,6.405997693194924,2.7317401960784347,6.695978469819296,0.7693390231806136,0.7374098613853399,0.8145351561806399,0.7435146922022049,0.5039374006384373,0.500936003260387,0.5055772179161072,0.5009081226748601,8.470913546136625,8.485940223838622,8.480434937193778,8.484802376149702
cataract,14.84773284313724,16.790742022299117,9.067218137254917,21.76369088811998,0.8077491876233254,0.7976976116868268,0.8700891425103774,0.7821366413816704,0.5026614107656608,0.49983972535565113,0.5047732321166978,0.49959522112488575,8.414779065236425,8.426795061967848,8.437462467097513,8.407265263815079
